Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total
1999,20;481;2;5;18;4;37;2,380300476;2000;481;2;5;17;4;88;0,390555651;2001;481;2;5;19;4;20;3,480702307;2002;481;2;5;20;4;40;2,984485923;2003;503;2;2;9;3;100;;2005;503;2;2;6;3;100;;2006;503;2;2;;;;;2007;503;2;2;;;;;2008;503;2;2;;;;;2009;132o;1;2;2;2;0;0,012210074
1999,20;482;2;5;28;5;10;10,77345413;2000;482;2;5;20;4;37;3,133710219;2001;482;2;5;20;4;60;1,989657282;2002;482;2;5;15;4;80;0,469524412;2003;505;2;2;22;5;50;3,189504336;2005;505;2;2;22;5;20;5,103206938;2006;505;2;2;24,5;5;15;7,180792901;2007;505;2;2;24;5;40;4,803221194;2008;505;2;2;26;5;20;7,892242496;2009;132p;1;2;2;2;0;0,012210074
1999,20;483;2;5;11;4;100;;2000;483;2;5;;;;;2001;483;2;5;;;;;2002;483;2;5;;;;;2003;506;2;2;15;4;0;2,34762206;2005;506;2;2;23;5;0;7,163737236;2006;506;2;2;25;5;15;7,569589774;2007;506;2;2;26;5;40;5,919181872;2008;506;2;2;27;5;5;10,34220222;2009;132q;1;2;3;2;0;0,035181672
1999,20;484;2;5;20;4;66;1,691208689;2000;484;2;5;21;5;88;0,677959266;2001;484;2;5;18;4;20;3,022603779;2002;484;2;5;16;4;60;1,111330265;2003;507;2;2;29;5;20;10,49491093;2005;507;2;2;29;5;40;7,871183199;2006;507;2;2;31;6;0;15,61291576;2007;507;2;2;34;6;20;15,89571092;2008;507;2;2;34;6;10;17,88267479;2009;132r;1;2;2;2;0;0,012210074
1999,20;485;2;5;14;4;12;1,725467728;2000;485;2;5;11;4;66;0,355257963;2001;485;2;5;8;3;0;0,455087453;2002;485;2;5;8,5;3;0;0,533105781;2003;508;2;2;14;4;40;1,176455269;2005;508;2;2;16;4;30;1,944827964;2006;508;2;2;17;4;0;3,254630428;2007;508;2;2;17;4;40;1,952778257;2008;508;2;2;17;4;0;3,254630428;2009;132s;1;2;1;2;0;0,002
1999,20;486;2;5;12;4;66;0,445832747;2000;486;2;5;15,5;4;37;1,611151119;2001;486;2;5;16;4;80;0,555665133;2002;486;2;5;17;4;20;2,603704343;2003;509;2;2;19;4;0;4,350877884;2005;509;2;2;18;4;0;3,778254724;2006;509;2;2;18;4;40;2,266952834;2007;509;2;2;12;4;0;1,311272786;2008;509;2;2;13;4;0;1,615928517;2009;133a;1;2;14;4;20;1,568607025
1999,20;487;2;5;9;3;37;0,389891255;2000;487;2;5;10;3;12;0,716989289;2001;487;2;5;;;;;2002;487;2;5;;;;;2003;510;2;2;31;6;0;15,61291576;2005;510;2;2;34;6;0;19,86963865;2006;510;2;2;36;6;10;20,75974584;2007;510;2;2;37;6;10;22,29867229;2008;510;2;2;38;6;0;26,56226975;2009;133b;1;2;6;3;0;0,214785401
1999,20;488;2;5;14,5;4;95;0,10744111;2000;488;2;5;14;4;0;1,960758782;2001;488;2;5;8;3;0;0,455087453;2002;488;2;5;8;3;0;0,455087453;2003;511;2;2;33;6;20;14,7041988;2005;511;2;2;24;5;5;7,605100225;2006;511;2;2;26,5;5;5;9,849752818;2007;511;2;2;26;5;40;5,919181872;2008;511;2;2;27;5;20;8,709222926;2009;133c;1;2;;;;
1999,20;489;2;5;45;7;66;14,04085562;2000;489;2;5;40;6;88;3,644079299;2001;489;2;5;30;5;90;1,433231915;2002;489;2;5;30;5;90;1,433231915;2003;513;2;2;13;4;0;1,615928517;2005;513;2;2;17;4;0;3,254630428;2006;513;2;2;19,5;4;0;4,656078903;2007;513;2;2;;;;;2008;513;2;2;;;;;2009;133d;1;2;;;;
1999,20;490;2;5;18;4;60;1,511301889;2000;490;2;5;17;4;37;2,05041717;2001;490;2;5;18;4;40;2,266952834;2002;490;2;5;16;4;20;2,22266053;2003;514;2;2;24;5;100;;2005;514;2;2;17;4;30;2,2782413;2006;514;2;2;;;;;2007;514;2;2;;;;;2008;514;2;2;;;;;2009;133f;1;2;;;;
1999,20;491;2;5;14;4;66;0,666657986;2000;491;2;5;16;4;66;0,944630725;2001;491;2;5;15;4;0;2,34762206;2002;491;2;5;15;4;0;2,34762206;2003;516;2;2;18;4;99;0,037782547;2005;516;2;2;25;5;20;7,124319787;2006;516;2;2;25;5;50;4,452699867;2007;516;2;2;26;5;50;4,93265156;2008;516;2;2;20;4;50;2,487071602;2009;133g;1;2;3;2;0;0,035181672
1999,20;492;2;5;23,5;5;60;3,030938383;2000;492;2;5;21;5;12;4,971701286;2001;492;2;5;23;5;20;5,730989789;2002;492;2;5;24;5;20;6,404294926;2003;517;2;2;25;5;100;;2005;517;2;2;16;4;100;;2006;517;2;2;16;4;100;;2007;517;2;2;16;4;100;;2008;517;2;2;14;4;100;;2009;133h;1;2;3;2;0;0,035181672
1999,20;493;2;5;30,5;6;60;5,985667215;2000;493;2;5;32;6;12;14,92636685;2001;493;2;5;36;6;20;18,45310741;2002;493;2;5;36;6;20;18,45310741;2003;519;2;2;44;7;40;23,36644975;2005;519;2;2;41;7;35;21,05276867;2006;519;2;2;41;7;40;19,43332492;2007;519;2;2;43;7;40;22,0056355;2008;519;2;2;44;7;20;31,15526634;2009;133i;1;2;;;;
1999,20;494;2;5;35;6;40;12,85875263;2000;494;2;5;35;6;37;13,50169027;2001;494;2;5;30;5;40;8,599391491;2002;494;2;5;31;6;40;9,367749458;2003;520;2;2;33;6;10;16,54222365;2005;520;2;2;34;6;10;17,88267479;2006;520;2;2;36;6;0;23,06638426;2007;520;2;2;36;6;50;11,53319213;2008;520;2;2;40;6;5;28,84896112;2009;133j;1;2;11;4;0;1,044876361
1999,20;495;2;5;22,5;5;12;5,952632074;2000;495;2;5;23;5;66;2,43567066;2001;495;2;5;23;5;80;1,432747447;2002;495;2;5;13,5;4;90;0,178320442;2003;521;2;2;29,5;5;80;2,743439915;2005;521;2;2;27;5;80;2,177305731;2006;521;2;2;29;5;80;2,623727733;2007;521;2;2;26;5;60;3,946121248;2008;521;2;2;28;5;50;5,985252294;2009;133k;1;2;4;3;0;0,07454295
1999,20;496;2;5;29,5;5;66;4,663847856;2000;496;2;5;19;4;66;1,479298481;2001;496;2;5;10;3;80;0,162952111;2002;496;2;5;8;3;90;0,045508745;2003;195c;2;2;3;2;0;0,035181672;2005;195c;2;2;;;;;2006;195c;2;2;;;;;2007;195c;2;2;;;;;2008;195c;2;2;;;;;2009;133l;1;2;7;3;0;0,321170672
1999,20;497;2;5;41;7;88;3,886664985;2000;497;2;5;34;6;80;3,973927731;2001;497;2;5;20;4;85;0,746121481;2002;497;2;5;16;4;90;0,277832566;2003;196;2;2;7;3;30;0,22481947;2005;196;2;2;9,5;3;0;0,71267021;2006;196;2;2;;;;;2007;196;2;2;;;;;2008;196;2;2;;;;;2009;133m;1;2;;;;
1999,20;498;2;5;12;4;12;1,153920051;2000;498;2;5;12,5;4;20;1,166957707;2001;498;2;5;16;4;0;2,778325663;2002;498;2;5;17,5;4;0;3,510421799;2003;197;2;2;;;;;2005;197;2;2;;;;;2006;197;2;2;;;;;2007;197;2;2;;;;;2008;197;2;2;;;;;2009;133n;1;2;;;;
1999,20;499;2;5;31;6;100;;2000;499;2;5;31;6;100;;2001;499;2;5;25;5;50;4,452699867;2002;499;2;5;26;5;50;4,93265156;2003;198;2;2;;;;;2005;198;2;2;;;;;2006;198;2;2;;;;;2007;198;2;2;;;;;2008;198;2;2;;;;;2009;133ñ;1;2;;;;
1999,20;500;2;5;26;5;37;6,215140966;2000;500;2;5;20;4;100;;2001;500;2;5;20;4;100;;2002;500;2;5;20;4;100;;2003;199;2;2;;;;;2005;199;2;2;;;;;2006;199;2;2;;;;;2007;199;2;2;;;;;2008;199;2;2;;;;;2009;133o;1;2;;;;
1999,20;501;2;5;35;6;12;18,85950386;2000;501;2;5;33;6;20;14,7041988;2001;501;2;5;32;6;50;8,480890256;2002;501;2;5;34,5;6;40;12,38480247;2003;200;2;2;4;3;0;0,07454295;2005;200;2;2;;;;;2006;200;2;2;;;;;2007;200;2;2;;;;;2008;200;2;2;;;;;2009;133p;1;2;;;;
1999,20;502;2;5;23;5;88;0,859648468;2000;502;2;5;22;5;90;0,637900867;2001;502;2;5;15;4;95;0,117381103;2002;502;2;5;15;4;95;0,117381103;2003;201;2;2;4;3;10;0,067088655;2005;201;2;2;6;3;10;0,193306861;2006;201;2;2;;;;;2007;201;2;2;;;;;2008;201;2;2;;;;;2009;133q;1;2;;;;
1999,20;503;2;5;15,1;4;88;0,286642824;2000;503;2;5;16;4;10;2,500493096;2001;503;2;5;10;3;90;0,081476056;2002;503;2;5;10;3;100;;2003;202;2;2;9;3;0;0,618875008;2005;202;2;2;13,5;4;0;1,783204418;2006;202;2;2;13;4;0;1,615928517;2007;202;2;2;13;4;0;1,615928517;2008;202;2;2;13;4;0;1,615928517;2009;133r;1;2;;;;
1999,20;504;2;5;48;7;37;30,79003444;2000;504;2;5;42;7;90;3,449138578;2001;504;2;5;;;;;2002;504;2;5;;;;;2003;202a;2;2;1,5;2;0;0,005762729;2005;202a;2;2;1,5;2;0;0,005762729;2006;202a;2;2;;;;;2007;202a;2;2;;;;;2008;202a;2;2;;;;;2009;134a;1;2;;;;
1999,20;505;2;5;24;5;66;2,721825344;2000;505;2;5;22;5;75;1,594752168;2001;505;2;5;23;5;80;1,432747447;2002;505;2;5;23;5;70;2,149121171;2003;202b;2;2;;;;;2005;202b;2;2;;;;;2006;202b;2;2;;;;;2007;202b;2;2;;;;;2008;202b;2;2;;;;;2009;134b;1;2;;;;
1999,20;506;2;5;12;4;0;1,311272786;2000;506;2;5;14,5;4;0;2,148822197;2001;506;2;5;22;5;0;6,379008673;2002;506;2;5;22;5;0;6,379008673;2003;203;2;2;;;;;2005;203;2;2;;;;;2006;203;2;2;;;;;2007;203;2;2;;;;;2008;203;2;2;;;;;2009;135a;1;3;8;3;100;
1999,20;507;2;5;26;5;12;8,681466746;2000;507;2;5;26;5;10;8,878772808;2001;507;2;5;29;5;10;11,8067748;2002;507;2;5;27;5;0;10,88652866;2003;203a;2;2;1;2;0;0,002;2005;203a;2;2;1,5;2;0;0,005762729;2006;203a;2;2;4;3;0;0,07454295;2007;203a;2;2;4;3;0;0,07454295;2008;203a;2;2;;;0;;2009;135b;1;3;;;;
1999,20;508;2;5;17,5;4;88;0,421250616;2000;508;2;5;12,5;4;50;0,729348567;2001;508;2;5;9;3;60;0,247550003;2002;508;2;5;15;4;50;1,17381103;2003;203b;2;2;1;2;0;0,002;2005;203b;2;2;1,5;2;0;0,005762729;2006;203b;2;2;2;2;0;0,012210074;2007;203b;2;2;3;2;0;0,035181672;2008;203b;2;2;;;0;;2009;135;1;3;15;4;5;2,230240957
1999,20;509;2;5;22;5;12;5,613527632;2000;509;2;5;21,5;5;0;6,007508252;2001;509;2;5;19;4;0;4,350877884;2002;509;2;5;19;4;0;4,350877884;2003;203c;2;2;1;2;0;0,002;2005;203c;2;2;1,5;2;0;0,005762729;2006;203c;2;2;1,5;2;0;0,005762729;2007;203c;2;2;2;2;0;0,012210074;2008;203c;2;2;;;0;;2009;136;1;3;20;4;5;4,725436044
1999,20;510;2;5;30;5;50;7,166159576;2000;510;2;5;29;5;10;11,8067748;2001;510;2;5;29;5;10;11,8067748;2002;510;2;5;32;6;0;16,96178051;2003;203d;2;2;;;;;2005;203d;2;2;0,5;2;0;0,000327598;2006;203d;2;2;;;;;2007;203d;2;2;;;;;2008;203d;2;2;;;;;2009;137;1;3;;;;
1999,20;511;2;5;36;6;50;11,53319213;2000;511;2;5;30;5;40;8,599391491;2001;511;2;5;32;6;40;10,17706831;2002;511;2;5;33;6;20;14,7041988;2003;203e;2;2;;;;;2005;203e;2;2;;;;;2006;203e;2;2;;;;;2007;203e;2;2;3;2;0;0,035181672;2008;203e;2;2;3;2;0;0,035181672;2009;138aa;1;3;;;;
1999,20;512;2;5;19;4;0;4,350877884;2000;512;2;5;10;3;0;0,814760556;2001;512;2;5;;;;;2002;512;2;5;;;;;2003;203f;2;2;;;;;2005;203f;2;2;;;;;2006;203f;2;2;;;;;2007;203f;2;2;0,5;2;0;0,000327598;2008;203f;2;2;2;2;0;0,012210074;2009;138a;1;3;;;;
1999,20;513;2;5;14;4;12;1,725467728;2000;513;2;5;15;4;0;2,34762206;2001;513;2;5;16,5;4;10;2,709602595;2002;513;2;5;19;4;5;4,13333399;2003;203g;2;2;;;;;2005;203g;2;2;;;;;2006;203g;2;2;;;;;2007;203g;2;2;0,5;2;0;0,000327598;2008;203g;2;2;;;;;2009;138b;1;3;;;;
1999,20;514;2;5;32;6;88;2,035413661;2000;514;2;5;26;5;98;0,197306062;2001;514;2;5;24;5;100;;2002;514;2;5;25;5;100;;2003;203h;2;2;;;;;2005;203h;2;2;;;;;2006;203h;2;2;;;;;2007;203h;2;2;;;;;2008;203h;2;2;1,5;2;0;0,005762729;2009;138c;1;3;;;;
1999,20;515;2;5;15;4;88;0,281714647;2000;515;2;5;12;4;70;0,393381836;2001;515;2;5;12;4;60;0,524509114;2002;515;2;5;12,5;4;40;0,87521828;2003;203i;2;2;;;;;2005;203i;2;2;;;;;2006;203i;2;2;;;;;2007;203i;2;2;;;;;2008;203i;2;2;0,5;2;0;0,000327598;2009;138d;1;3;;;;
1999,20;516;2;5;34;6;100;;2000;516;2;5;28;5;100;;2001;516;2;5;22;5;90;0,637900867;2002;516;2;5;18;4;100;;2003;204a;2;2;;;;;2005;204a;2;2;;;;;2006;204a;2;2;;;;;2007;204a;2;2;2;2;0;0,012210074;2008;204a;2;2;2,5;2;0;0,021860164;2009;139;1;3;;;;
1999,20;517;2;5;45;7;88;4,955596102;2000;517;2;5;36;6;70;6,919915279;2001;517;2;5;27;5;90;1,088652866;2002;517;2;5;25;5;100;;2003;204b;2;2;;;;;2005;204b;2;2;;;;;2006;204b;2;2;;;;;2007;204b;2;2;0,5;2;0;0,000327598;2008;204b;2;2;;;;;2009;139a;1;3;14;4;100;
1999,20;518;2;5;54;7;88;7,975519016;2000;518;2;5;50;7;96;2,174711737;2001;518;2;5;26;5;100;;2002;518;2;5;;;;;2003;205;2;2;9;3;0;0,618875008;2005;205;2;2;9;3;0;0,618875008;2006;205;2;2;13;4;5;1,535132091;2007;205;2;2;10;3;20;0,651808444;2008;205;2;2;10;3;0;0,814760556;2009;140a;1;3;13;4;10;1,454335665
1999,20;519;2;5;57;7;60;30,61423138;2000;519;2;5;41;7;12;28,50220989;2001;519;2;5;43;7;40;22,0056355;2002;519;2;5;43;7;40;22,0056355;2003;209;2;2;9;3;0;0,618875008;2005;209;2;2;12;4;0;1,311272786;2006;209;2;2;14;4;0;1,960758782;2007;209;2;2;15;4;0;2,34762206;2008;209;2;2;14;4;0;1,960758782;2009;140b;1;3;17;4;30;2,2782413
1999,20;520;2;5;28;5;50;5,985252294;2000;520;2;5;32;6;12;14,92636685;2001;520;2;5;33;6;20;14,7041988;2002;520;2;5;34;6;20;15,89571092;2003;211b;2;2;;;;;2005;211b;2;2;;;;;2006;211b;2;2;;;;;2007;211b;2;2;4;3;0;0,07454295;2008;211b;2;2;4,5;3;0;0,101371216;2009;140d;1;3;;;;
1999,20;521;2;5;40;6;88;3,644079299;2000;521;2;5;41;7;88;3,886664985;2001;521;2;5;38;6;60;10,6249079;2002;521;2;5;39;6;60;11,37021328;2003;217;2;2;10;3;0;0,814760556;2005;217;2;2;12;4;0;1,311272786;2006;217;2;2;13;4;0;1,615928517;2007;217;2;2;13;4;0;1,615928517;2008;217;2;2;;;;;2009;140e;1;3;;;;
1999,20;522;2;6;25;5;37;5,610401833;2000;522;2;6;24;5;30;5,60375806;2001;522;2;6;25;5;15;7,569589774;2002;522;2;6;25;5;20;7,124319787;2003;218a;2;2;;;;;2005;218a;2;2;;;;;2006;218a;2;2;;;;;2007;218a;2;2;2,5;2;0;0,021860164;2008;218a;2;2;3,5;3;0;0,052607491;2009;140f;1;3;17;4;10;2,929167386
1999,20;523;2;6;28;5;10;10,77345413;2000;523;2;6;20;4;90;0,49741432;2001;523;2;6;17;4;80;0,650926086;2002;523;2;6;;;;;2003;220a;2;2;;;;;2005;220a;2;2;2;2;0;0,012210074;2006;220a;2;2;3;2;0;0,035181672;2007;220a;2;2;;;;;2008;220a;2;2;;;;;2009;140ff;1;3;3;2;0;0,035181672
1999,20;524;2;6;34,5;6;88;2,476960494;2000;524;2;6;33;6;80;3,6760497;2001;524;2;6;25;5;90;0,890539973;2002;524;2;6;22,5;5;85;1,014653194;2003;221;2;2;7;3;0;0,321170672;2005;221;2;2;10;3;0;0,814760556;2006;221;2;2;10;3;0;0,814760556;2007;221;2;2;10;3;0;0,814760556;2008;221;2;2;9;3;0;0,618875008;2009;141a;1;3;;;;
1999,20;525;2;6;18;4;10;3,400429251;2000;525;2;6;16;4;60;1,111330265;2001;525;2;6;18,2;4;25;2,91660477;2002;525;2;6;13;4;100;;2003;222a;2;2;;;;;2005;222a;2;2;;;;;2006;222a;2;2;;;;;2007;222a;2;2;4,5;3;0;0,101371216;2008;222a;2;2;6;3;0;0,214785401;2009;141b;1;3;;;;
1999,20;526;2;6;19;4;100;;2000;526;2;6;29;5;100;;2001;526;2;6;;;;;2002;526;2;6;;;;;2003;223a;2;2;;;;;2005;223a;2;2;1;2;0;0,002;2006;223a;2;2;;;;;2007;223a;2;2;;;;;2008;223a;2;2;;;;;2009;141bb;1;3;;;;
1999,20;527;2;6;19,5;4;66;1,583066827;2000;527;2;6;18;4;70;1,133476417;2001;527;2;6;14;4;80;0,392151756;2002;527;2;6;13,5;4;25;1,337403313;2003;223b;2;2;;;;;2005;223b;2;2;0,5;2;0;0,000327598;2006;223b;2;2;1,5;2;0;0,005762729;2007;223b;2;2;1,5;2;0;0,005762729;2008;223b;2;2;3,5;3;0;0,052607491;2009;141c;1;3;20;4;10;4,476728884
1999,20;528;2;6;11;4;66;0,355257963;2000;528;2;6;19;4;95;0,217543894;2001;528;2;6;6;3;100;;2002;528;2;6;;;;;2003;224aa;2;2;;;;;2005;224aa;2;2;;;;;2006;224aa;2;2;;;;;2007;224aa;2;2;;;;;2008;224aa;2;2;1;2;0;0,002;2009;143;1;3;;;;
1999,20;529;2;6;26;5;88;1,183836374;2000;529;2;6;19;4;90;0,435087788;2001;529;2;6;;;;;2002;529;2;6;;;;;2003;224a;2;2;3;2;0;0,035181672;2005;224a;2;2;3;2;50;0,017590836;2006;224a;2;2;3;2;60;0,014072669;2007;224a;2;2;3;2;100;;2008;224a;2;2;;;;;2009;143a;1;3;;;;
1999,20;530;2;6;27;5;66;3,701419743;2000;530;2;6;25;5;80;1,781079947;2001;530;2;6;;;;;2002;530;2;6;;;;;2003;224b;2;2;1;2;0;0,002;2005;224b;2;2;;;;;2006;224b;2;2;;;;;2007;224b;2;2;;;;;2008;224b;2;2;;;;;2009;143b;1;3;6;3;0;0,214785401
1999,20;531;2;6;20;4;80;0,994828641;2000;531;2;6;20;4;80;0,994828641;2001;531;2;6;10,5;4;20;0,740327792;2002;531;2;6;10;3;70;0,244428167;2003;224c;2;2;;;;;2005;224c;2;2;0,5;2;0;0,000327598;2006;224c;2;2;;;;;2007;224c;2;2;;;;;2008;224c;2;2;;;;;2009;143c;1;3;;;;
1999,20;532;2;6;13;4;80;0,323185703;2000;532;2;6;13;4;80;0,323185703;2001;532;2;6;15;4;20;1,878097648;2002;532;2;6;15;4;30;1,643335442;2003;226a;2;2;5;3;0;0,133457107;2005;226a;2;2;6;3;0;0,214785401;2006;226a;2;2;9,5;3;0;0,71267021;2007;226a;2;2;9;3;0;0,618875008;2008;226a;2;2;9;3;0;0,618875008;2009;143d;1;3;;;;
1999,20;533;2;6;20;4;30;3,481900243;2000;533;2;6;20;4;30;3,481900243;2001;533;2;6;13,5;4;10;1,604883976;2002;533;2;6;14;4;5;1,862720843;2003;227;2;2;;;;;2005;227;2;2;;;;;2006;227;2;2;;;;;2007;227;2;2;;;;;2008;227;2;2;;;;;2009;143e;1;3;4;3;0;0,07454295
1999,20;534;2;6;11;4;50;0,52243818;2000;534;2;6;11;4;50;0,52243818;2001;534;2;6;13;4;0;1,615928517;2002;534;2;6;14;4;0;1,960758782;2003;228;2;2;;;;;2005;228;2;2;;;;;2006;228;2;2;;;;;2007;228;2;2;;;;;2008;228;2;2;;;;;2009;177;2;1;;;;
1999,20;535;2;6;78;7;88;20,82467128;2000;535;2;6;78;7;90;17,35389273;2001;535;2;6;64;7;80;20,71045897;2002;535;2;6;57;7;85;11,48033677;2003;229;2;2;;;;;2005;229;2;2;;;;;2006;229;2;2;;;;;2007;229;2;2;;;;;2008;229;2;2;;;;;2009;177b;2;1;9;3;0;0,618875008
1999,20;536;2;6;10;3;0;0,814760556;2000;536;2;6;;;;;2001;536;2;6;;;;;2002;536;2;6;;;;;2003;230;2;2;;;;;2005;230;2;2;;;;;2006;230;2;2;;;;;2007;230;2;2;;;;;2008;230;2;2;;;;;2009;177c;2;1;8;3;0;0,455087453
1999,20;537;2;6;31;6;88;1,873549892;2000;537;2;6;;;;;2001;537;2;6;;;;;2002;537;2;6;;;;;2003;231;2;2;14;4;0;1,960758782;2005;231;2;2;18;4;0;3,778254724;2006;231;2;2;18;4;40;2,266952834;2007;231;2;2;12;4;0;1,311272786;2008;231;2;2;13;4;0;1,615928517;2009;177d;2;1;5;3;0;0,133457107
1999,20;538;2;6;26;5;70;2,959590936;2000;538;2;6;26;5;70;2,959590936;2001;538;2;6;19;4;80;0,870175577;2002;538;2;6;12;4;25;0,983454589;2003;231a;2;2;3;2;0;0,035181672;2005;231a;2;2;;;;;2006;231a;2;2;;;;;2007;231a;2;2;;;;;2008;231a;2;2;;;;;2009;177e;2;1;10;3;0;0,814760556
1999,20;539;2;6;13;4;20;1,292742814;2000;539;2;6;13;4;20;1,292742814;2001;539;2;6;12;4;30;0,91789095;2002;539;2;6;;;;;2003;232;2;2;;;;;2005;232;2;2;;;;;2006;232;2;2;;;;;2007;232;2;2;;;;;2008;232;2;2;;;;;2009;177f;2;1;;;;
1999,20;540;2;6;20;4;45;2,735778762;2000;540;2;6;15;4;99;0,023476221;2001;540;2;6;14;4;80;0,392151756;2002;540;2;6;9;3;40;0,371325005;2003;522;2;3;26;5;10;8,878772808;2005;522;2;3;30;5;20;11,46585532;2006;522;2;3;32;6;20;13,56942441;2007;522;2;3;32,5;6;5;16,77911973;2008;522;2;3;34;6;0;19,86963865;2009;178a;2;1;;;;
1999,20;541;2;6;46;7;88;5,248185565;2000;541;2;6;50;7;80;10,87355868;2001;541;2;6;32;6;85;2,544267077;2002;541;2;6;35;6;70;6,429376317;2003;524;2;3;23;5;80;1,432747447;2005;524;2;3;24,5;5;10;7,603192484;2006;524;2;3;26;5;5;9,372037964;2007;524;2;3;30,5;6;5;14,21595963;2008;524;2;3;36;6;0;23,06638426;2009;178b;2;1;;;;
1999,20;542;2;6;26;5;100;;2000;542;2;6;26;5;100;;2001;542;2;6;25;5;100;;2002;542;2;6;20;4;100;;2003;525;2;3;14;4;100;;2005;525;2;3;15;4;100;;2006;525;2;3;;;;;2007;525;2;3;;;;;2008;525;2;3;;;;;2009;179a;2;1;;;;
1999,20;543;2;6;37;6;80;4,955260508;2000;543;2;6;37;6;80;4,955260508;2001;543;2;6;31;6;80;3,122583153;2002;543;2;6;30;5;95;0,716615958;2003;527;2;3;12;4;60;0,524509114;2005;527;2;3;;;;;2006;527;2;3;;;;;2007;527;2;3;;;;;2008;527;2;3;;;;;2009;179b;2;1;4;3;0;0,07454295
1999,20;544;2;6;39;6;90;2,842553321;2000;544;2;6;39;6;90;2,842553321;2001;544;2;6;34;6;70;5,960891596;2002;544;2;6;30;5;90;1,433231915;2003;531;2;3;7;3;80;0,064234134;2005;531;2;3;7;3;100;;2006;531;2;3;;;;;2007;531;2;3;;;;;2008;531;2;3;;;;;2009;184;2;1;23;5;0;7,163737236
1999,20;545;2;6;55;7;88;8,366770593;2000;545;2;6;50;7;40;32,62067605;2001;545;2;6;48;7;15;41,54210996;2002;545;2;6;27;5;10;9,797875791;2003;532;2;3;17,5;4;0;3,510421799;2005;532;2;3;19;4;5;4,13333399;2006;532;2;3;21,5;5;5;5,70713284;2007;532;2;3;22;5;5;6,060058239;2008;532;2;3;24;5;0;8,005368657;2009;185a;2;1;;;;
1999,20;546;2;6;14;4;88;0,235291054;2000;546;2;6;14;4;88;0,235291054;2001;546;2;6;15;4;30;1,643335442;2002;546;2;6;17,5;4;0;3,510421799;2003;533;2;3;14;4;0;1,960758782;2005;533;2;3;15,5;4;0;2,557382729;2006;533;2;3;15;4;0;2,34762206;2007;533;2;3;14;4;80;0,392151756;2008;533;2;3;12;4;60;0,524509114;2009;185b;2;1;;;;
1999,20;547;2;6;11;4;88;0,125385163;2000;547;2;6;11;4;88;0,125385163;2001;547;2;6;13;4;30;1,131149962;2002;547;2;6;;;;;2003;534;2;3;16;4;0;2,778325663;2005;534;2;3;24;5;0;8,005368657;2006;534;2;3;27;5;0;10,88652866;2007;534;2;3;27;5;0;10,88652866;2008;534;2;3;;;;;2009;185c;2;1;;;;
1999,20;548;2;6;54;7;66;22,59730388;2000;548;2;6;40;6;40;18,22039649;2001;548;2;6;41;7;30;22,67221241;2002;548;2;6;45;7;10;37,16697077;2003;535;2;3;56;7;80;14,61607429;2005;535;2;3;50;7;60;21,74711737;2006;535;2;3;50;7;60;21,74711737;2007;535;2;3;50;7;40;32,62067605;2008;535;2;3;;;;;2009;185d;2;1;;;;
1999,20;552;2;6;39;6;88;3,411063985;2000;552;2;6;39;6;88;3,411063985;2001;552;2;6;36;6;40;13,83983056;2002;552;2;6;37,5;6;80;5,131940353;2003;538;2;3;12;4;10;1,180145507;2005;538;2;3;15;4;10;2,112859854;2006;538;2;3;16;4;10;2,500493096;2007;538;2;3;18;4;0;3,778254724;2008;538;2;3;20,5;5;0;5,305270999;2009;185e;2;1;;;;
1999,20;553;2;6;37;6;88;2,973156305;2000;553;2;6;40;6;60;12,146931;2001;553;2;6;39;6;65;9,948936624;2002;553;2;6;39,5;6;60;11,75461493;2003;540;2;3;11;4;40;0,626925817;2005;540;2;3;11;4;30;0,731413453;2006;540;2;3;13;4;20;1,292742814;2007;540;2;3;13;4;0;1,615928517;2008;540;2;3;13;4;0;1,615928517;2009;186;2;1;;;;
1999,20;554;2;6;27;5;88;1,306383439;2000;554;2;6;15;4;100;;2001;554;2;6;13,5;4;30;1,248243093;2002;554;2;6;13,5;4;40;1,069922651;2003;541;2;3;36;6;40;13,83983056;2005;541;2;3;37,5;6;40;15,39582106;2006;541;2;3;38;6;40;15,93736185;2007;541;2;3;40;6;15;25,81222837;2008;541;2;3;13;4;20;1,292742814;2009;186a;2;1;;;;
1999,20;555;2;6;23,5;5;88;0,909281515;2000;555;2;6;26;5;90;0,986530312;2001;555;2;6;;;;;2002;555;2;6;;;;;2003;543;2;3;32;6;90;1,696178051;2005;543;2;3;29;5;90;1,311863866;2006;543;2;3;29;5;80;2,623727733;2007;543;2;3;28;5;75;2,992626147;2008;543;2;3;29;5;40;7,871183199;2009;189;2;1;17;4;0;3,254630428
